key,0,1,2,3,4,5,6,7,8,9,10
#,,,,,,,,,,,
int32,byte,byte,byte,byte,byte,byte,byte,byte,byte,byte,str
0,0,0,0,0,0,0,0,0,0,0,""
1,10,100,10,100,15,100,15,100,20,100,"physical ability is increased by <Value>IntegerParameter(1)</Value>%"
2,10,100,10,100,15,100,15,100,20,100,"mental ability is increased by <Value>IntegerParameter(1)</Value>%"
3,10,100,10,100,15,100,15,100,20,100,"tactical ability is increased by <Value>IntegerParameter(1)</Value>%"
4,3,100,3,100,3,100,3,100,5,100,"physical ability for all squadron members is increased by <Value>IntegerParameter(1)</Value>%"
5,3,100,3,100,3,100,3,100,5,100,"mental ability for all squadron members is increased by <Value>IntegerParameter(1)</Value>%"
6,3,100,3,100,3,100,3,100,5,100,"tactical ability for all squadron members is increased by <Value>IntegerParameter(1)</Value>%"
7,10,100,10,100,20,100,20,100,30,100,"EXP earned is increased by <Value>IntegerParameter(1)</Value>%"
8,5,100,5,100,10,100,10,100,15,100,"EXP earned by all squadron members is increased by <Value>IntegerParameter(1)</Value>%"
9,10,100,20,100,30,100,40,100,50,100,"party chemistry trigger rates increase by <Value>IntegerParameter(1)</Value>%"
10,0,10,0,20,0,30,0,40,0,50,"there is a <Value>IntegerParameter(1)</Value>% chance to receive Contemporary Warfare: Defense"
11,0,10,0,20,0,30,0,40,0,50,"there is a <Value>IntegerParameter(1)</Value>% chance to receive Contemporary Warfare: Magicks"
12,0,10,0,20,0,30,0,40,0,50,"there is a <Value>IntegerParameter(1)</Value>% chance to receive Contemporary Warfare: Offense"
13,0,10,0,20,0,30,0,40,0,50,"there is a <Value>IntegerParameter(1)</Value>% chance to receive bonus gil"
14,0,10,0,20,0,30,0,40,0,50,"there is a <Value>IntegerParameter(1)</Value>% chance to receive bonus company seals"
15,0,10,0,20,0,30,0,40,0,50,"there is a <Value>IntegerParameter(1)</Value>% chance to receive bonus MGP"
16,0,10,0,20,0,30,0,40,0,50,"there is a <Value>IntegerParameter(1)</Value>% chance to receive tank-specific materia"
17,0,10,0,20,0,30,0,40,0,50,"there is a <Value>IntegerParameter(1)</Value>% chance to receive physical DPS-specific materia"
18,0,10,0,20,0,30,0,40,0,50,"there is a <Value>IntegerParameter(1)</Value>% chance to receive DoM-specific materia"
19,0,10,0,20,0,30,0,40,0,50,"there is a <Value>IntegerParameter(1)</Value>% chance to receive DoL-specific materia"
20,0,10,0,20,0,30,0,40,0,50,"there is a <Value>IntegerParameter(1)</Value>% chance to receive DoH-specific materia"
21,0,10,0,20,0,30,0,40,0,50,"there is a <Value>IntegerParameter(1)</Value>% chance to receive crystal clusters"
22,0,10,0,20,0,30,0,40,0,50,"there is a <Value>IntegerParameter(1)</Value>% chance to receive gatherers' scrips"
23,0,10,0,20,0,30,0,40,0,50,"there is a <Value>IntegerParameter(1)</Value>% chance to receive crafters' scrips"
